,state_name,date,confirmed
1700,Kentucky,2020-02-25,0
1701,Kentucky,2020-02-26,0
1702,Kentucky,2020-02-27,0
1703,Kentucky,2020-02-28,0
1704,Kentucky,2020-02-29,0
1705,Kentucky,2020-03-01,0
1706,Kentucky,2020-03-02,0
1707,Kentucky,2020-03-03,0
1708,Kentucky,2020-03-04,0
1709,Kentucky,2020-03-05,0
1710,Kentucky,2020-03-06,0
1711,Kentucky,2020-03-07,0
1712,Kentucky,2020-03-08,0
1713,Kentucky,2020-03-09,3
1714,Kentucky,2020-03-10,4
1715,Kentucky,2020-03-11,6
1716,Kentucky,2020-03-12,10
1717,Kentucky,2020-03-13,13
1718,Kentucky,2020-03-14,15
1719,Kentucky,2020-03-15,21
1720,Kentucky,2020-03-16,22
1721,Kentucky,2020-03-17,26
1722,Kentucky,2020-03-18,34
1723,Kentucky,2020-03-19,47
1724,Kentucky,2020-03-20,54
1725,Kentucky,2020-03-21,53
1726,Kentucky,2020-03-22,66
1727,Kentucky,2020-03-23,121
1728,Kentucky,2020-03-24,153
1729,Kentucky,2020-03-25,192
1730,Kentucky,2020-03-26,242
1731,Kentucky,2020-03-27,296
1732,Kentucky,2020-03-28,357
1733,Kentucky,2020-03-29,389
1734,Kentucky,2020-03-30,430
1735,Kentucky,2020-03-31,529
1736,Kentucky,2020-04-01,623
1737,Kentucky,2020-04-02,714
1738,Kentucky,2020-04-03,775
1739,Kentucky,2020-04-04,871
1740,Kentucky,2020-04-05,970
1741,Kentucky,2020-04-06,1081
1742,Kentucky,2020-04-07,1140
1743,Kentucky,2020-04-08,1338
1744,Kentucky,2020-04-09,1509
1745,Kentucky,2020-04-10,1692
1746,Kentucky,2020-04-11,1841
1747,Kentucky,2020-04-12,1952
1748,Kentucky,2020-04-13,2037
1749,Kentucky,2020-04-14,2194
1750,Kentucky,2020-04-15,2279
1751,Kentucky,2020-04-16,2307
1752,Kentucky,2020-04-17,2514
1753,Kentucky,2020-04-18,2681
1754,Kentucky,2020-04-19,2944
1755,Kentucky,2020-04-20,3030
1756,Kentucky,2020-04-21,3180
1757,Kentucky,2020-04-22,3357
1758,Kentucky,2020-04-23,3472
1759,Kentucky,2020-04-24,3760
1760,Kentucky,2020-04-25,3891
1761,Kentucky,2020-04-26,4065
1762,Kentucky,2020-04-27,4145
1763,Kentucky,2020-04-28,4375
1764,Louisiana,2020-01-22,0
1765,Louisiana,2020-01-23,0
1766,Louisiana,2020-01-24,0
1767,Louisiana,2020-01-25,0
1768,Louisiana,2020-01-26,0
1769,Louisiana,2020-01-27,0
1770,Louisiana,2020-01-28,0
1771,Louisiana,2020-01-29,0
1772,Louisiana,2020-01-30,0
1773,Louisiana,2020-01-31,0
1774,Louisiana,2020-02-01,0
1775,Louisiana,2020-02-02,0
1776,Louisiana,2020-02-03,0
1777,Louisiana,2020-02-04,0
1778,Louisiana,2020-02-05,0
1779,Louisiana,2020-02-06,0
1780,Louisiana,2020-02-07,0
1781,Louisiana,2020-02-08,0
1782,Louisiana,2020-02-09,0
1783,Louisiana,2020-02-10,0
1784,Louisiana,2020-02-11,0
1785,Louisiana,2020-02-12,0
1786,Louisiana,2020-02-13,0
1787,Louisiana,2020-02-14,0
1788,Louisiana,2020-02-15,0
1789,Louisiana,2020-02-16,0
1790,Louisiana,2020-02-17,0
1791,Louisiana,2020-02-18,0
1792,Louisiana,2020-02-19,0
1793,Louisiana,2020-02-20,0
1794,Louisiana,2020-02-21,0
1795,Louisiana,2020-02-22,0
1796,Louisiana,2020-02-23,0
1797,Louisiana,2020-02-24,0
1798,Louisiana,2020-02-25,0
1799,Louisiana,2020-02-26,0
1800,Louisiana,2020-02-27,0
1801,Louisiana,2020-02-28,0
1802,Louisiana,2020-02-29,0
1803,Louisiana,2020-03-01,0
1804,Louisiana,2020-03-02,0
1805,Louisiana,2020-03-03,0
1806,Louisiana,2020-03-04,0
1807,Louisiana,2020-03-05,0
1808,Louisiana,2020-03-06,0
1809,Louisiana,2020-03-07,0
1810,Louisiana,2020-03-08,0
1811,Louisiana,2020-03-09,1
1812,Louisiana,2020-03-10,5
1813,Louisiana,2020-03-11,13
1814,Louisiana,2020-03-12,19
1815,Louisiana,2020-03-13,36
1816,Louisiana,2020-03-14,85
1817,Louisiana,2020-03-15,103
1818,Louisiana,2020-03-16,136
1819,Louisiana,2020-03-17,196
1820,Louisiana,2020-03-18,280
1821,Louisiana,2020-03-19,391
1822,Louisiana,2020-03-20,535
1823,Louisiana,2020-03-21,762
1824,Louisiana,2020-03-22,837
1825,Louisiana,2020-03-23,1170
1826,Louisiana,2020-03-24,1384
1827,Louisiana,2020-03-25,1795
1828,Louisiana,2020-03-26,2303
1829,Louisiana,2020-03-27,2744
1830,Louisiana,2020-03-28,3313
1831,Louisiana,2020-03-29,3537
1832,Louisiana,2020-03-30,4023
1833,Louisiana,2020-03-31,5235
1834,Louisiana,2020-04-01,6424
1835,Louisiana,2020-04-02,9094
1836,Louisiana,2020-04-03,10169
1837,Louisiana,2020-04-04,12493
1838,Louisiana,2020-04-05,13010
1839,Louisiana,2020-04-06,14866
1840,Louisiana,2020-04-07,16284
1841,Louisiana,2020-04-08,17030
1842,Louisiana,2020-04-09,18280
1843,Louisiana,2020-04-10,19249
1844,Louisiana,2020-04-11,20011
1845,Louisiana,2020-04-12,20592
1846,Louisiana,2020-04-13,21012
1847,Louisiana,2020-04-14,21514
1848,Louisiana,2020-04-15,21942
1849,Louisiana,2020-04-16,22511
1850,Louisiana,2020-04-17,23113
1851,Louisiana,2020-04-18,23579
1852,Louisiana,2020-04-19,23927
1853,Louisiana,2020-04-20,24520
1854,Louisiana,2020-04-21,24851
1855,Louisiana,2020-04-22,25253
1856,Louisiana,2020-04-23,25735
1857,Louisiana,2020-04-24,26138
1858,Louisiana,2020-04-25,26511
1859,Louisiana,2020-04-26,26773
1860,Louisiana,2020-04-27,27068
1861,Louisiana,2020-04-28,27286
1862,Massachusetts,2020-01-22,0
1863,Massachusetts,2020-01-23,0
1864,Massachusetts,2020-01-24,0
1865,Massachusetts,2020-01-25,0
1866,Massachusetts,2020-01-26,0
1867,Massachusetts,2020-01-27,0
1868,Massachusetts,2020-01-28,0
1869,Massachusetts,2020-01-29,0
1870,Massachusetts,2020-01-30,0
1871,Massachusetts,2020-01-31,0
1872,Massachusetts,2020-02-01,1
1873,Massachusetts,2020-02-02,1
1874,Massachusetts,2020-02-03,1
1875,Massachusetts,2020-02-04,1
1876,Massachusetts,2020-02-05,1
1877,Massachusetts,2020-02-06,1
1878,Massachusetts,2020-02-07,1
1879,Massachusetts,2020-02-08,1
1880,Massachusetts,2020-02-09,1
1881,Massachusetts,2020-02-10,1
1882,Massachusetts,2020-02-11,1
1883,Massachusetts,2020-02-12,1
1884,Massachusetts,2020-02-13,1
1885,Massachusetts,2020-02-14,1
1886,Massachusetts,2020-02-15,1
1887,Massachusetts,2020-02-16,1
1888,Massachusetts,2020-02-17,1
1889,Massachusetts,2020-02-18,1
1890,Massachusetts,2020-02-19,1
1891,Massachusetts,2020-02-20,1
1892,Massachusetts,2020-02-21,1
1893,Massachusetts,2020-02-22,1
1894,Massachusetts,2020-02-23,1
1895,Massachusetts,2020-02-24,1
1896,Massachusetts,2020-02-25,1
1897,Massachusetts,2020-02-26,1
1898,Massachusetts,2020-02-27,1
1899,Massachusetts,2020-02-28,1
1900,Massachusetts,2020-02-29,1
1901,Massachusetts,2020-03-01,1
1902,Massachusetts,2020-03-02,1
1903,Massachusetts,2020-03-03,2
1904,Massachusetts,2020-03-04,2
1905,Massachusetts,2020-03-05,2
1906,Massachusetts,2020-03-06,6
1907,Massachusetts,2020-03-07,6
1908,Massachusetts,2020-03-08,22
1909,Massachusetts,2020-03-09,41
1910,Massachusetts,2020-03-10,92
1911,Massachusetts,2020-03-11,95
1912,Massachusetts,2020-03-12,109
1913,Massachusetts,2020-03-13,125
1914,Massachusetts,2020-03-14,139
1915,Massachusetts,2020-03-15,163
1916,Massachusetts,2020-03-16,197
1917,Massachusetts,2020-03-17,218
1918,Massachusetts,2020-03-18,256
1919,Massachusetts,2020-03-19,328
1920,Massachusetts,2020-03-20,416
1921,Massachusetts,2020-03-21,524
1922,Massachusetts,2020-03-22,645
1923,Massachusetts,2020-03-23,776
1924,Massachusetts,2020-03-24,1157
1925,Massachusetts,2020-03-25,1835
1926,Massachusetts,2020-03-26,2414
1927,Massachusetts,2020-03-27,3240
1928,Massachusetts,2020-03-28,4257
1929,Massachusetts,2020-03-29,4851
1930,Massachusetts,2020-03-30,5752
1931,Massachusetts,2020-03-31,6620
1932,Massachusetts,2020-04-01,7738
1933,Massachusetts,2020-04-02,8966
1934,Massachusetts,2020-04-03,10402
1935,Massachusetts,2020-04-04,11736
1936,Massachusetts,2020-04-05,12500
1937,Massachusetts,2020-04-06,13837
1938,Massachusetts,2020-04-07,15200
1939,Massachusetts,2020-04-08,16790
1940,Massachusetts,2020-04-09,18941
1941,Massachusetts,2020-04-10,20973
1942,Massachusetts,2020-04-11,22859
1943,Massachusetts,2020-04-12,25474
1944,Massachusetts,2020-04-13,26866
1945,Massachusetts,2020-04-14,28163
1946,Massachusetts,2020-04-15,29918
1947,Massachusetts,2020-04-16,32181
1948,Massachusetts,2020-04-17,34402
1949,Massachusetts,2020-04-18,36372
1950,Massachusetts,2020-04-19,38077
1951,Massachusetts,2020-04-20,39643
1952,Massachusetts,2020-04-21,41199
1953,Massachusetts,2020-04-22,42944
1954,Massachusetts,2020-04-23,46023
1955,Massachusetts,2020-04-24,50969
1956,Massachusetts,2020-04-25,53348
1957,Massachusetts,2020-04-26,54823
1958,Massachusetts,2020-04-27,56462
1959,Massachusetts,2020-04-28,58302
1960,Maryland,2020-01-22,0
1961,Maryland,2020-01-23,0
1962,Maryland,2020-01-24,0
1963,Maryland,2020-01-25,0
1964,Maryland,2020-01-26,0
1965,Maryland,2020-01-27,0
1966,Maryland,2020-01-28,0
1967,Maryland,2020-01-29,0
1968,Maryland,2020-01-30,0
1969,Maryland,2020-01-31,0
1970,Maryland,2020-02-01,0
1971,Maryland,2020-02-02,0
1972,Maryland,2020-02-03,0
1973,Maryland,2020-02-04,0
1974,Maryland,2020-02-05,0
1975,Maryland,2020-02-06,0
1976,Maryland,2020-02-07,0
1977,Maryland,2020-02-08,0
1978,Maryland,2020-02-09,0
1979,Maryland,2020-02-10,0
1980,Maryland,2020-02-11,0
1981,Maryland,2020-02-12,0
1982,Maryland,2020-02-13,0
1983,Maryland,2020-02-14,0
1984,Maryland,2020-02-15,0
1985,Maryland,2020-02-16,0
1986,Maryland,2020-02-17,0
1987,Maryland,2020-02-18,0
1988,Maryland,2020-02-19,0
1989,Maryland,2020-02-20,0
1990,Maryland,2020-02-21,0
1991,Maryland,2020-02-22,0
1992,Maryland,2020-02-23,0
1993,Maryland,2020-02-24,0
1994,Maryland,2020-02-25,0
1995,Maryland,2020-02-26,0
1996,Maryland,2020-02-27,0
1997,Maryland,2020-02-28,0
1998,Maryland,2020-02-29,0
1999,Maryland,2020-03-01,0
2000,Maryland,2020-03-02,0
2001,Maryland,2020-03-03,0
2002,Maryland,2020-03-04,0
2003,Maryland,2020-03-05,0
2004,Maryland,2020-03-06,3
2005,Maryland,2020-03-07,3
2006,Maryland,2020-03-08,5
2007,Maryland,2020-03-09,8
2008,Maryland,2020-03-10,9
2009,Maryland,2020-03-11,12
2010,Maryland,2020-03-12,12
2011,Maryland,2020-03-13,17
2012,Maryland,2020-03-14,31
2013,Maryland,2020-03-15,31
2014,Maryland,2020-03-16,37
2015,Maryland,2020-03-17,57
2016,Maryland,2020-03-18,85
2017,Maryland,2020-03-19,107
2018,Maryland,2020-03-20,190
2019,Maryland,2020-03-21,190
2020,Maryland,2020-03-22,244
2021,Maryland,2020-03-23,288
2022,Maryland,2020-03-24,349
2023,Maryland,2020-03-25,423
2024,Maryland,2020-03-26,580
2025,Maryland,2020-03-27,773
2026,Maryland,2020-03-28,995
2027,Maryland,2020-03-29,1242
2028,Maryland,2020-03-30,1412
2029,Maryland,2020-03-31,1660
2030,Maryland,2020-04-01,1985
2031,Maryland,2020-04-02,2331
2032,Maryland,2020-04-03,2758
2033,Maryland,2020-04-04,3125
2034,Maryland,2020-04-05,3609
2035,Maryland,2020-04-06,4045
2036,Maryland,2020-04-07,4371
2037,Maryland,2020-04-08,5529
2038,Maryland,2020-04-09,6185
2039,Maryland,2020-04-10,6968
2040,Maryland,2020-04-11,7694
2041,Maryland,2020-04-12,8225
2042,Maryland,2020-04-13,8935
2043,Maryland,2020-04-14,9472
2044,Maryland,2020-04-15,10031
2045,Maryland,2020-04-16,10784
2046,Maryland,2020-04-17,11572
2047,Maryland,2020-04-18,12307
2048,Maryland,2020-04-19,12829
2049,Maryland,2020-04-20,13678
2050,Maryland,2020-04-21,14193
2051,Maryland,2020-04-22,14775
2052,Maryland,2020-04-23,15735
2053,Maryland,2020-04-24,16616
2054,Maryland,2020-04-25,17766
2055,Maryland,2020-04-26,18581
2056,Maryland,2020-04-27,19487
2057,Maryland,2020-04-28,20113
2058,Maine,2020-01-22,0
2059,Maine,2020-01-23,0
2060,Maine,2020-01-24,0
2061,Maine,2020-01-25,0
2062,Maine,2020-01-26,0
2063,Maine,2020-01-27,0
2064,Maine,2020-01-28,0
2065,Maine,2020-01-29,0
2066,Maine,2020-01-30,0
2067,Maine,2020-01-31,0
2068,Maine,2020-02-01,0
2069,Maine,2020-02-02,0
2070,Maine,2020-02-03,0
2071,Maine,2020-02-04,0
2072,Maine,2020-02-05,0
2073,Maine,2020-02-06,0
2074,Maine,2020-02-07,0
2075,Maine,2020-02-08,0
2076,Maine,2020-02-09,0
2077,Maine,2020-02-10,0
2078,Maine,2020-02-11,0
2079,Maine,2020-02-12,0
2080,Maine,2020-02-13,0
2081,Maine,2020-02-14,0
2082,Maine,2020-02-15,0
2083,Maine,2020-02-16,0
2084,Maine,2020-02-17,0
2085,Maine,2020-02-18,0
2086,Maine,2020-02-19,0
2087,Maine,2020-02-20,0
2088,Maine,2020-02-21,0
2089,Maine,2020-02-22,0
2090,Maine,2020-02-23,0
2091,Maine,2020-02-24,0
2092,Maine,2020-02-25,0
2093,Maine,2020-02-26,0
2094,Maine,2020-02-27,0
2095,Maine,2020-02-28,0
2096,Maine,2020-02-29,0
2097,Maine,2020-03-01,0
2098,Maine,2020-03-02,0
2099,Maine,2020-03-03,0
2100,Maine,2020-03-04,0
2101,Maine,2020-03-05,0
2102,Maine,2020-03-06,0
2103,Maine,2020-03-07,0
2104,Maine,2020-03-08,0
2105,Maine,2020-03-09,0
2106,Maine,2020-03-10,0
2107,Maine,2020-03-11,0
2108,Maine,2020-03-12,1
2109,Maine,2020-03-13,4
2110,Maine,2020-03-14,4
2111,Maine,2020-03-15,4
2112,Maine,2020-03-16,16
2113,Maine,2020-03-17,31
2114,Maine,2020-03-18,42
2115,Maine,2020-03-19,51
2116,Maine,2020-03-20,56
2117,Maine,2020-03-21,70
2118,Maine,2020-03-22,89
2119,Maine,2020-03-23,107
2120,Maine,2020-03-24,118
2121,Maine,2020-03-25,142
2122,Maine,2020-03-26,156
2123,Maine,2020-03-27,168
2124,Maine,2020-03-28,211
2125,Maine,2020-03-29,253
2126,Maine,2020-03-30,275
2127,Maine,2020-03-31,275
2128,Maine,2020-04-01,344
2129,Maine,2020-04-02,376
2130,Maine,2020-04-03,432
2131,Maine,2020-04-04,456
2132,Maine,2020-04-05,470
2133,Maine,2020-04-06,499
2134,Maine,2020-04-07,519
2135,Maine,2020-04-08,537
2136,Maine,2020-04-09,560
2137,Maine,2020-04-10,585
2138,Maine,2020-04-11,615
2139,Maine,2020-04-12,632
2140,Maine,2020-04-13,696
2141,Maine,2020-04-14,733
2142,Maine,2020-04-15,770
2143,Maine,2020-04-16,794
2144,Maine,2020-04-17,827
2145,Maine,2020-04-18,847
2146,Maine,2020-04-19,867
2147,Maine,2020-04-20,875
2148,Maine,2020-04-21,888
2149,Maine,2020-04-22,907
2150,Maine,2020-04-23,937
2151,Maine,2020-04-24,965
2152,Maine,2020-04-25,990
2153,Maine,2020-04-26,1015
2154,Maine,2020-04-27,1023
2155,Maine,2020-04-28,1040
2156,Michigan,2020-01-22,0
2157,Michigan,2020-01-23,0
2158,Michigan,2020-01-24,0
2159,Michigan,2020-01-25,0
2160,Michigan,2020-01-26,0
2161,Michigan,2020-01-27,0
2162,Michigan,2020-01-28,0
2163,Michigan,2020-01-29,0
2164,Michigan,2020-01-30,0
2165,Michigan,2020-01-31,0
2166,Michigan,2020-02-01,0
2167,Michigan,2020-02-02,0
2168,Michigan,2020-02-03,0
2169,Michigan,2020-02-04,0
2170,Michigan,2020-02-05,0
2171,Michigan,2020-02-06,0
2172,Michigan,2020-02-07,0
2173,Michigan,2020-02-08,0
2174,Michigan,2020-02-09,0
2175,Michigan,2020-02-10,0
2176,Michigan,2020-02-11,0
2177,Michigan,2020-02-12,0
2178,Michigan,2020-02-13,0
2179,Michigan,2020-02-14,0
2180,Michigan,2020-02-15,0
2181,Michigan,2020-02-16,0
2182,Michigan,2020-02-17,0
2183,Michigan,2020-02-18,0
2184,Michigan,2020-02-19,0
2185,Michigan,2020-02-20,0
2186,Michigan,2020-02-21,0
2187,Michigan,2020-02-22,0
2188,Michigan,2020-02-23,0
2189,Michigan,2020-02-24,0
2190,Michigan,2020-02-25,0
2191,Michigan,2020-02-26,0
2192,Michigan,2020-02-27,0
2193,Michigan,2020-02-28,0
2194,Michigan,2020-02-29,0
2195,Michigan,2020-03-01,0
2196,Michigan,2020-03-02,0
2197,Michigan,2020-03-03,0
2198,Michigan,2020-03-04,0
2199,Michigan,2020-03-05,0
2200,Michigan,2020-03-06,0
2201,Michigan,2020-03-07,0
2202,Michigan,2020-03-08,0
2203,Michigan,2020-03-09,0
2204,Michigan,2020-03-10,2
2205,Michigan,2020-03-11,2
2206,Michigan,2020-03-12,12
2207,Michigan,2020-03-13,25
2208,Michigan,2020-03-14,33
2209,Michigan,2020-03-15,55
2210,Michigan,2020-03-16,54
2211,Michigan,2020-03-17,65
2212,Michigan,2020-03-18,80
2213,Michigan,2020-03-19,334
2214,Michigan,2020-03-20,549
2215,Michigan,2020-03-21,787
2216,Michigan,2020-03-22,1035
2217,Michigan,2020-03-23,1328
2218,Michigan,2020-03-24,1790
2219,Michigan,2020-03-25,2294
2220,Michigan,2020-03-26,2855
2221,Michigan,2020-03-27,3656
2222,Michigan,2020-03-28,4650
2223,Michigan,2020-03-29,5465
2224,Michigan,2020-03-30,6495
2225,Michigan,2020-03-31,7613
2226,Michigan,2020-04-01,9331
2227,Michigan,2020-04-02,10789
2228,Michigan,2020-04-03,12739
2229,Michigan,2020-04-04,14222
2230,Michigan,2020-04-05,15713
2231,Michigan,2020-04-06,17218
2232,Michigan,2020-04-07,18969
2233,Michigan,2020-04-08,20345
2234,Michigan,2020-04-09,21503
2235,Michigan,2020-04-10,22781
2236,Michigan,2020-04-11,23993
2237,Michigan,2020-04-12,24638
2238,Michigan,2020-04-13,25633
2239,Michigan,2020-04-14,27001
2240,Michigan,2020-04-15,28057
2241,Michigan,2020-04-16,29260
2242,Michigan,2020-04-17,30020
2243,Michigan,2020-04-18,30789
2244,Michigan,2020-04-19,31418
2245,Michigan,2020-04-20,31993
2246,Michigan,2020-04-21,32964
2247,Michigan,2020-04-22,33961
2248,Michigan,2020-04-23,35288
2249,Michigan,2020-04-24,36634
2250,Michigan,2020-04-25,37199
2251,Michigan,2020-04-26,37760
2252,Michigan,2020-04-27,38210
2253,Michigan,2020-04-28,39262
2254,Minnesota,2020-01-22,0
2255,Minnesota,2020-01-23,0
2256,Minnesota,2020-01-24,0
2257,Minnesota,2020-01-25,0
2258,Minnesota,2020-01-26,0
2259,Minnesota,2020-01-27,0
2260,Minnesota,2020-01-28,0
2261,Minnesota,2020-01-29,0
2262,Minnesota,2020-01-30,0
2263,Minnesota,2020-01-31,0
2264,Minnesota,2020-02-01,0
2265,Minnesota,2020-02-02,0
2266,Minnesota,2020-02-03,0
2267,Minnesota,2020-02-04,0
2268,Minnesota,2020-02-05,0
2269,Minnesota,2020-02-06,0
2270,Minnesota,2020-02-07,0
2271,Minnesota,2020-02-08,0
2272,Minnesota,2020-02-09,0
2273,Minnesota,2020-02-10,0
2274,Minnesota,2020-02-11,0
2275,Minnesota,2020-02-12,0
2276,Minnesota,2020-02-13,0
2277,Minnesota,2020-02-14,0
2278,Minnesota,2020-02-15,0
2279,Minnesota,2020-02-16,0
2280,Minnesota,2020-02-17,0
2281,Minnesota,2020-02-18,0
2282,Minnesota,2020-02-19,0
2283,Minnesota,2020-02-20,0
2284,Minnesota,2020-02-21,0
2285,Minnesota,2020-02-22,0
2286,Minnesota,2020-02-23,0
2287,Minnesota,2020-02-24,0
2288,Minnesota,2020-02-25,0
2289,Minnesota,2020-02-26,0
2290,Minnesota,2020-02-27,0
2291,Minnesota,2020-02-28,0
2292,Minnesota,2020-02-29,0
2293,Minnesota,2020-03-01,0
2294,Minnesota,2020-03-02,0
2295,Minnesota,2020-03-03,0
2296,Minnesota,2020-03-04,0
2297,Minnesota,2020-03-05,0
2298,Minnesota,2020-03-06,1
2299,Minnesota,2020-03-07,1
2300,Minnesota,2020-03-08,1
2301,Minnesota,2020-03-09,1
2302,Minnesota,2020-03-10,2
2303,Minnesota,2020-03-11,3
2304,Minnesota,2020-03-12,12
2305,Minnesota,2020-03-13,18
2306,Minnesota,2020-03-14,21
2307,Minnesota,2020-03-15,35
2308,Minnesota,2020-03-16,54
2309,Minnesota,2020-03-17,60
2310,Minnesota,2020-03-18,77
2311,Minnesota,2020-03-19,89
2312,Minnesota,2020-03-20,115
2313,Minnesota,2020-03-21,137
2314,Minnesota,2020-03-22,169
2315,Minnesota,2020-03-23,235
2316,Minnesota,2020-03-24,261
2317,Minnesota,2020-03-25,286
2318,Minnesota,2020-03-26,344
2319,Minnesota,2020-03-27,396
2320,Minnesota,2020-03-28,441
2321,Minnesota,2020-03-29,503
2322,Minnesota,2020-03-30,576
2323,Minnesota,2020-03-31,629
2324,Minnesota,2020-04-01,687
2325,Minnesota,2020-04-02,742
2326,Minnesota,2020-04-03,788
2327,Minnesota,2020-04-04,863
2328,Minnesota,2020-04-05,928
2329,Minnesota,2020-04-06,980
2330,Minnesota,2020-04-07,1069
2331,Minnesota,2020-04-08,1155
2332,Minnesota,2020-04-09,1245
2333,Minnesota,2020-04-10,1245
2334,Minnesota,2020-04-11,1427
2335,Minnesota,2020-04-12,1618
2336,Minnesota,2020-04-13,1647
2337,Minnesota,2020-04-14,1693
2338,Minnesota,2020-04-15,1805
2339,Minnesota,2020-04-16,1909
2340,Minnesota,2020-04-17,2068
2341,Minnesota,2020-04-18,2207
2342,Minnesota,2020-04-19,2348
2343,Minnesota,2020-04-20,2464
2344,Minnesota,2020-04-21,2524
2345,Minnesota,2020-04-22,2619
2346,Minnesota,2020-04-23,2782
2347,Minnesota,2020-04-24,2954
2348,Minnesota,2020-04-25,3128
2349,Minnesota,2020-04-26,3238
2350,Minnesota,2020-04-27,3370
2351,Minnesota,2020-04-28,3626
2352,Missouri,2020-01-22,0
2353,Missouri,2020-01-23,0
2354,Missouri,2020-01-24,0
2355,Missouri,2020-01-25,0
2356,Missouri,2020-01-26,0
2357,Missouri,2020-01-27,0
2358,Missouri,2020-01-28,0
2359,Missouri,2020-01-29,0
2360,Missouri,2020-01-30,0
2361,Missouri,2020-01-31,0
2362,Missouri,2020-02-01,0
2363,Missouri,2020-02-02,0
2364,Missouri,2020-02-03,0
2365,Missouri,2020-02-04,0
2366,Missouri,2020-02-05,0
2367,Missouri,2020-02-06,0
2368,Missouri,2020-02-07,0
2369,Missouri,2020-02-08,0
2370,Missouri,2020-02-09,0
2371,Missouri,2020-02-10,0
2372,Missouri,2020-02-11,0
2373,Missouri,2020-02-12,0
2374,Missouri,2020-02-13,0
2375,Missouri,2020-02-14,0
2376,Missouri,2020-02-15,0
2377,Missouri,2020-02-16,0
2378,Missouri,2020-02-17,0
2379,Missouri,2020-02-18,0
2380,Missouri,2020-02-19,0
2381,Missouri,2020-02-20,0
2382,Missouri,2020-02-21,0
2383,Missouri,2020-02-22,0
2384,Missouri,2020-02-23,0
2385,Missouri,2020-02-24,0
2386,Missouri,2020-02-25,0
2387,Missouri,2020-02-26,0
2388,Missouri,2020-02-27,0
2389,Missouri,2020-02-28,0
2390,Missouri,2020-02-29,0
2391,Missouri,2020-03-01,0
2392,Missouri,2020-03-02,0
2393,Missouri,2020-03-03,0
2394,Missouri,2020-03-04,0
2395,Missouri,2020-03-05,0
2396,Missouri,2020-03-06,0
2397,Missouri,2020-03-07,0
2398,Missouri,2020-03-08,1
2399,Missouri,2020-03-09,1
2400,Missouri,2020-03-10,1
2401,Missouri,2020-03-11,1
2402,Missouri,2020-03-12,2
2403,Missouri,2020-03-13,4
2404,Missouri,2020-03-14,5
2405,Missouri,2020-03-15,6
2406,Missouri,2020-03-16,8
2407,Missouri,2020-03-17,8
2408,Missouri,2020-03-18,22
2409,Missouri,2020-03-19,26
2410,Missouri,2020-03-20,72
2411,Missouri,2020-03-21,90
2412,Missouri,2020-03-22,106
2413,Missouri,2020-03-23,183
2414,Missouri,2020-03-24,255
2415,Missouri,2020-03-25,352
2416,Missouri,2020-03-26,502
2417,Missouri,2020-03-27,663
2418,Missouri,2020-03-28,829
2419,Missouri,2020-03-29,888
2420,Missouri,2020-03-30,1032
2421,Missouri,2020-03-31,1336
2422,Missouri,2020-04-01,1591
2423,Missouri,2020-04-02,1833
2424,Missouri,2020-04-03,2111
2425,Missouri,2020-04-04,2285
2426,Missouri,2020-04-05,2369
2427,Missouri,2020-04-06,2723
2428,Missouri,2020-04-07,3037
2429,Missouri,2020-04-08,3327
2430,Missouri,2020-04-09,3539
2431,Missouri,2020-04-10,3789
2432,Missouri,2020-04-11,4024
2433,Missouri,2020-04-12,4159
2434,Missouri,2020-04-13,4385
2435,Missouri,2020-04-14,4683
2436,Missouri,2020-04-15,4893
2437,Missouri,2020-04-16,5108
2438,Missouri,2020-04-17,5274
2439,Missouri,2020-04-18,5509
2440,Missouri,2020-04-19,5653
2441,Missouri,2020-04-20,5799
2442,Missouri,2020-04-21,5937
2443,Missouri,2020-04-22,6131
2444,Missouri,2020-04-23,6313
2445,Missouri,2020-04-24,6615
2446,Missouri,2020-04-25,6795
2447,Missouri,2020-04-26,6963
2448,Missouri,2020-04-27,7139
2449,Missouri,2020-04-28,7280
2450,Mississippi,2020-01-22,0
2451,Mississippi,2020-01-23,0
2452,Mississippi,2020-01-24,0
2453,Mississippi,2020-01-25,0
2454,Mississippi,2020-01-26,0
2455,Mississippi,2020-01-27,0
2456,Mississippi,2020-01-28,0
2457,Mississippi,2020-01-29,0
2458,Mississippi,2020-01-30,0
2459,Mississippi,2020-01-31,0
2460,Mississippi,2020-02-01,0
2461,Mississippi,2020-02-02,0
2462,Mississippi,2020-02-03,0
2463,Mississippi,2020-02-04,0
2464,Mississippi,2020-02-05,0
2465,Mississippi,2020-02-06,0
2466,Mississippi,2020-02-07,0
2467,Mississippi,2020-02-08,0
2468,Mississippi,2020-02-09,0
2469,Mississippi,2020-02-10,0
2470,Mississippi,2020-02-11,0
2471,Mississippi,2020-02-12,0
2472,Mississippi,2020-02-13,0
2473,Mississippi,2020-02-14,0
2474,Mississippi,2020-02-15,0
2475,Mississippi,2020-02-16,0
2476,Mississippi,2020-02-17,0
2477,Mississippi,2020-02-18,0
2478,Mississippi,2020-02-19,0
2479,Mississippi,2020-02-20,0
2480,Mississippi,2020-02-21,0
2481,Mississippi,2020-02-22,0
2482,Mississippi,2020-02-23,0
2483,Mississippi,2020-02-24,0
2484,Mississippi,2020-02-25,0
2485,Mississippi,2020-02-26,0
