state_name,date,pecent_yoy_change,state_id
Alabama,2020-02-18,-14,1
Alabama,2020-02-19,7,1
Alabama,2020-02-20,1,1
Alabama,2020-02-21,-2,1
Alabama,2020-02-22,8,1
Alabama,2020-02-23,2,1
Alabama,2020-02-24,1,1
Alabama,2020-02-25,0,1
Alabama,2020-02-26,-8,1
Alabama,2020-02-27,-3,1
Alabama,2020-02-28,-3,1
Alabama,2020-02-29,-11,1
Alabama,2020-03-01,2,1
Alabama,2020-03-02,-32,1
Alabama,2020-03-03,-29,1
Alabama,2020-03-04,-23,1
Alabama,2020-03-05,-15,1
Alabama,2020-03-06,-3,1
Alabama,2020-03-07,11,1
Alabama,2020-03-08,-10,1
Alabama,2020-03-09,-11,1
Alabama,2020-03-10,-26,1
Alabama,2020-03-11,-8,1
Alabama,2020-03-12,-2,1
Alabama,2020-03-13,-24,1
Alabama,2020-03-14,-28,1
Alabama,2020-03-15,-38,1
Alabama,2020-03-16,-57,1
Alabama,2020-03-17,-74,1
Alabama,2020-03-18,-78,1
Alabama,2020-03-19,-97,1
Alabama,2020-03-20,-100,1
Alabama,2020-03-21,-100,1
Alabama,2020-03-22,-100,1
Alabama,2020-03-23,-100,1
Alabama,2020-03-24,-100,1
Alabama,2020-03-25,-100,1
Alabama,2020-03-26,-100,1
Alabama,2020-03-27,-100,1
Alabama,2020-03-28,-100,1
Alabama,2020-03-29,-100,1
Alabama,2020-03-30,-100,1
Alabama,2020-03-31,-100,1
Alabama,2020-04-01,-100,1
Alabama,2020-04-02,-100,1
Alabama,2020-04-03,-100,1
Alabama,2020-04-04,-100,1
Alabama,2020-04-05,-100,1
Alabama,2020-04-06,-100,1
Alabama,2020-04-07,-100,1
Alabama,2020-04-08,-100,1
Alabama,2020-04-09,-100,1
Alabama,2020-04-10,-100,1
Alabama,2020-04-11,-100,1
Alabama,2020-04-12,-100,1
Alabama,2020-04-13,-100,1
Alabama,2020-04-14,-100,1
Alabama,2020-04-15,-100,1
Alabama,2020-04-16,-100,1
Alabama,2020-04-17,-100,1
Alabama,2020-04-18,-100,1
Alabama,2020-04-19,-100,1
Alabama,2020-04-20,-100,1
Alabama,2020-04-21,-100,1
Alabama,2020-04-22,-100,1
Alabama,2020-04-23,-100,1
Alabama,2020-04-24,-100,1
Alabama,2020-04-25,-100,1
Alabama,2020-04-26,-100,1
Alabama,2020-04-27,-100,1
Arizona,2020-02-18,0,3
Arizona,2020-02-19,1,3
Arizona,2020-02-20,8,3
Arizona,2020-02-21,4,3
Arizona,2020-02-22,-3,3
Arizona,2020-02-23,5,3
Arizona,2020-02-24,2,3
Arizona,2020-02-25,5,3
Arizona,2020-02-26,1,3
Arizona,2020-02-27,3,3
Arizona,2020-02-28,2,3
Arizona,2020-02-29,1,3
Arizona,2020-03-01,-2,3
Arizona,2020-03-02,-7,3
Arizona,2020-03-03,-10,3
Arizona,2020-03-04,0,3
Arizona,2020-03-05,-4,3
Arizona,2020-03-06,-3,3
Arizona,2020-03-07,-2,3
Arizona,2020-03-08,-3,3
Arizona,2020-03-09,-7,3
Arizona,2020-03-10,-14,3
Arizona,2020-03-11,-20,3
Arizona,2020-03-12,-18,3
Arizona,2020-03-13,-26,3
Arizona,2020-03-14,-24,3
Arizona,2020-03-15,-37,3
Arizona,2020-03-16,-54,3
Arizona,2020-03-17,-77,3
Arizona,2020-03-18,-93,3
Arizona,2020-03-19,-96,3
Arizona,2020-03-20,-98,3
Arizona,2020-03-21,-100,3
Arizona,2020-03-22,-100,3
Arizona,2020-03-23,-100,3
Arizona,2020-03-24,-100,3
Arizona,2020-03-25,-100,3
Arizona,2020-03-26,-100,3
Arizona,2020-03-27,-100,3
Arizona,2020-03-28,-100,3
Arizona,2020-03-29,-100,3
Arizona,2020-03-30,-100,3
Arizona,2020-03-31,-100,3
Arizona,2020-04-01,-100,3
Arizona,2020-04-02,-100,3
Arizona,2020-04-03,-100,3
Arizona,2020-04-04,-100,3
Arizona,2020-04-05,-100,3
Arizona,2020-04-06,-100,3
Arizona,2020-04-07,-100,3
Arizona,2020-04-08,-100,3
Arizona,2020-04-09,-100,3
Arizona,2020-04-10,-100,3
Arizona,2020-04-11,-100,3
Arizona,2020-04-12,-100,3
Arizona,2020-04-13,-100,3
Arizona,2020-04-14,-100,3
Arizona,2020-04-15,-100,3
Arizona,2020-04-16,-100,3
Arizona,2020-04-17,-100,3
Arizona,2020-04-18,-100,3
Arizona,2020-04-19,-100,3
Arizona,2020-04-20,-100,3
Arizona,2020-04-21,-100,3
Arizona,2020-04-22,-100,3
Arizona,2020-04-23,-100,3
Arizona,2020-04-24,-100,3
Arizona,2020-04-25,-100,3
Arizona,2020-04-26,-100,3
Arizona,2020-04-27,-100,3
California,2020-02-18,-2,5
California,2020-02-19,2,5
California,2020-02-20,5,5
California,2020-02-21,0,5
California,2020-02-22,-2,5
California,2020-02-23,7,5
California,2020-02-24,3,5
California,2020-02-25,6,5
California,2020-02-26,4,5
California,2020-02-27,3,5
California,2020-02-28,5,5
California,2020-02-29,9,5
California,2020-03-01,-3,5
California,2020-03-02,-6,5
California,2020-03-03,-4,5
California,2020-03-04,-3,5
California,2020-03-05,-10,5
California,2020-03-06,-8,5
California,2020-03-07,-5,5
California,2020-03-08,-5,5
California,2020-03-09,-18,5
California,2020-03-10,-27,5
California,2020-03-11,-23,5
California,2020-03-12,-38,5
California,2020-03-13,-42,5
California,2020-03-14,-47,5
California,2020-03-15,-55,5
California,2020-03-16,-70,5
California,2020-03-17,-96,5
California,2020-03-18,-99,5
California,2020-03-19,-100,5
California,2020-03-20,-100,5
California,2020-03-21,-100,5
California,2020-03-22,-100,5
California,2020-03-23,-100,5
California,2020-03-24,-100,5
California,2020-03-25,-100,5
California,2020-03-26,-100,5
California,2020-03-27,-100,5
California,2020-03-28,-100,5
California,2020-03-29,-100,5
California,2020-03-30,-100,5
California,2020-03-31,-100,5
California,2020-04-01,-100,5
California,2020-04-02,-100,5
California,2020-04-03,-100,5
California,2020-04-04,-100,5
California,2020-04-05,-100,5
California,2020-04-06,-100,5
California,2020-04-07,-100,5
California,2020-04-08,-100,5
California,2020-04-09,-100,5
California,2020-04-10,-100,5
California,2020-04-11,-100,5
California,2020-04-12,-100,5
California,2020-04-13,-100,5
California,2020-04-14,-100,5
California,2020-04-15,-100,5
California,2020-04-16,-100,5
California,2020-04-17,-100,5
California,2020-04-18,-100,5
California,2020-04-19,-100,5
California,2020-04-20,-100,5
California,2020-04-21,-100,5
California,2020-04-22,-100,5
California,2020-04-23,-100,5
California,2020-04-24,-100,5
California,2020-04-25,-100,5
California,2020-04-26,-100,5
California,2020-04-27,-100,5
Colorado,2020-02-18,1,6
Colorado,2020-02-19,-8,6
Colorado,2020-02-20,-4,6
Colorado,2020-02-21,7,6
Colorado,2020-02-22,1,6
Colorado,2020-02-23,-8,6
Colorado,2020-02-24,-2,6
Colorado,2020-02-25,-4,6
Colorado,2020-02-26,-1,6
Colorado,2020-02-27,-2,6
Colorado,2020-02-28,0,6
Colorado,2020-02-29,22,6
Colorado,2020-03-01,26,6
Colorado,2020-03-02,-1,6
Colorado,2020-03-03,-6,6
Colorado,2020-03-04,-6,6
Colorado,2020-03-05,-4,6
Colorado,2020-03-06,-8,6
Colorado,2020-03-07,-10,6
Colorado,2020-03-08,-6,6
Colorado,2020-03-09,-13,6
Colorado,2020-03-10,-17,6
Colorado,2020-03-11,-8,6
Colorado,2020-03-12,-17,6
Colorado,2020-03-13,-41,6
Colorado,2020-03-14,-45,6
Colorado,2020-03-15,-52,6
Colorado,2020-03-16,-66,6
Colorado,2020-03-17,-98,6
Colorado,2020-03-18,-100,6
Colorado,2020-03-19,-100,6
Colorado,2020-03-20,-100,6
Colorado,2020-03-21,-100,6
Colorado,2020-03-22,-100,6
Colorado,2020-03-23,-100,6
Colorado,2020-03-24,-100,6
Colorado,2020-03-25,-100,6
Colorado,2020-03-26,-100,6
Colorado,2020-03-27,-100,6
Colorado,2020-03-28,-100,6
Colorado,2020-03-29,-100,6
Colorado,2020-03-30,-100,6
Colorado,2020-03-31,-100,6
Colorado,2020-04-01,-100,6
Colorado,2020-04-02,-100,6
Colorado,2020-04-03,-100,6
Colorado,2020-04-04,-100,6
Colorado,2020-04-05,-100,6
Colorado,2020-04-06,-100,6
Colorado,2020-04-07,-100,6
Colorado,2020-04-08,-100,6
Colorado,2020-04-09,-100,6
Colorado,2020-04-10,-100,6
Colorado,2020-04-11,-100,6
Colorado,2020-04-12,-100,6
Colorado,2020-04-13,-100,6
Colorado,2020-04-14,-100,6
Colorado,2020-04-15,-100,6
Colorado,2020-04-16,-100,6
Colorado,2020-04-17,-100,6
Colorado,2020-04-18,-100,6
Colorado,2020-04-19,-100,6
Colorado,2020-04-20,-100,6
Colorado,2020-04-21,-100,6
Colorado,2020-04-22,-100,6
Colorado,2020-04-23,-100,6
Colorado,2020-04-24,-100,6
Colorado,2020-04-25,-100,6
Colorado,2020-04-26,-100,6
Colorado,2020-04-27,-100,6
Connecticut,2020-02-18,8,7
Connecticut,2020-02-19,26,7
Connecticut,2020-02-20,1,7
Connecticut,2020-02-21,-3,7
Connecticut,2020-02-22,-6,7
Connecticut,2020-02-23,2,7
Connecticut,2020-02-24,-2,7
Connecticut,2020-02-25,6,7
Connecticut,2020-02-26,9,7
Connecticut,2020-02-27,-8,7
Connecticut,2020-02-28,-1,7
Connecticut,2020-02-29,4,7
Connecticut,2020-03-01,13,7
Connecticut,2020-03-02,13,7
Connecticut,2020-03-03,-9,7
Connecticut,2020-03-04,-6,7
Connecticut,2020-03-05,-7,7
Connecticut,2020-03-06,-8,7
Connecticut,2020-03-07,-8,7
Connecticut,2020-03-08,0,7
Connecticut,2020-03-09,-12,7
Connecticut,2020-03-10,-20,7
Connecticut,2020-03-11,-20,7
Connecticut,2020-03-12,-43,7
Connecticut,2020-03-13,-50,7
Connecticut,2020-03-14,-58,7
Connecticut,2020-03-15,-57,7
Connecticut,2020-03-16,-55,7
Connecticut,2020-03-17,-100,7
Connecticut,2020-03-18,-100,7
Connecticut,2020-03-19,-100,7
Connecticut,2020-03-20,-100,7
Connecticut,2020-03-21,-100,7
Connecticut,2020-03-22,-100,7
Connecticut,2020-03-23,-100,7
Connecticut,2020-03-24,-100,7
Connecticut,2020-03-25,-100,7
Connecticut,2020-03-26,-100,7
Connecticut,2020-03-27,-100,7
Connecticut,2020-03-28,-100,7
Connecticut,2020-03-29,-100,7
Connecticut,2020-03-30,-100,7
Connecticut,2020-03-31,-100,7
Connecticut,2020-04-01,-100,7
Connecticut,2020-04-02,-100,7
Connecticut,2020-04-03,-100,7
Connecticut,2020-04-04,-100,7
Connecticut,2020-04-05,-100,7
Connecticut,2020-04-06,-100,7
Connecticut,2020-04-07,-100,7
Connecticut,2020-04-08,-100,7
Connecticut,2020-04-09,-100,7
Connecticut,2020-04-10,-100,7
Connecticut,2020-04-11,-100,7
Connecticut,2020-04-12,-100,7
Connecticut,2020-04-13,-100,7
Connecticut,2020-04-14,-100,7
Connecticut,2020-04-15,-100,7
Connecticut,2020-04-16,-100,7
Connecticut,2020-04-17,-100,7
Connecticut,2020-04-18,-100,7
Connecticut,2020-04-19,-100,7
Connecticut,2020-04-20,-100,7
Connecticut,2020-04-21,-100,7
Connecticut,2020-04-22,-100,7
Connecticut,2020-04-23,-100,7
Connecticut,2020-04-24,-100,7
Connecticut,2020-04-25,-100,7
Connecticut,2020-04-26,-100,7
Connecticut,2020-04-27,-100,7
Florida,2020-02-18,0,10
Florida,2020-02-19,-3,10
Florida,2020-02-20,-4,10
Florida,2020-02-21,-5,10
Florida,2020-02-22,2,10
Florida,2020-02-23,2,10
Florida,2020-02-24,2,10
Florida,2020-02-25,5,10
Florida,2020-02-26,3,10
Florida,2020-02-27,4,10
Florida,2020-02-28,2,10
Florida,2020-02-29,0,10
Florida,2020-03-01,-5,10
Florida,2020-03-02,-10,10
Florida,2020-03-03,-10,10
Florida,2020-03-04,-8,10
Florida,2020-03-05,-7,10
Florida,2020-03-06,-5,10
Florida,2020-03-07,-2,10
Florida,2020-03-08,-5,10
Florida,2020-03-09,-18,10
Florida,2020-03-10,-18,10
Florida,2020-03-11,-18,10
Florida,2020-03-12,-23,10
Florida,2020-03-13,-28,10
Florida,2020-03-14,-31,10
Florida,2020-03-15,-38,10
Florida,2020-03-16,-47,10
Florida,2020-03-17,-76,10
Florida,2020-03-18,-84,10
Florida,2020-03-19,-90,10
Florida,2020-03-20,-97,10
Florida,2020-03-21,-100,10
Florida,2020-03-22,-100,10
Florida,2020-03-23,-100,10
Florida,2020-03-24,-100,10
Florida,2020-03-25,-100,10
Florida,2020-03-26,-100,10
Florida,2020-03-27,-100,10
Florida,2020-03-28,-100,10
Florida,2020-03-29,-100,10
Florida,2020-03-30,-100,10
Florida,2020-03-31,-100,10
Florida,2020-04-01,-100,10
Florida,2020-04-02,-100,10
Florida,2020-04-03,-100,10
Florida,2020-04-04,-100,10
Florida,2020-04-05,-100,10
Florida,2020-04-06,-100,10
Florida,2020-04-07,-100,10
Florida,2020-04-08,-100,10
Florida,2020-04-09,-100,10
Florida,2020-04-10,-100,10
Florida,2020-04-11,-100,10
Florida,2020-04-12,-100,10
Florida,2020-04-13,-100,10
Florida,2020-04-14,-100,10
Florida,2020-04-15,-100,10
Florida,2020-04-16,-100,10
Florida,2020-04-17,-100,10
Florida,2020-04-18,-100,10
Florida,2020-04-19,-100,10
Florida,2020-04-20,-100,10
Florida,2020-04-21,-100,10
Florida,2020-04-22,-100,10
Florida,2020-04-23,-100,10
Florida,2020-04-24,-100,10
Florida,2020-04-25,-100,10
Florida,2020-04-26,-100,10
Florida,2020-04-27,-100,10
Georgia,2020-02-18,0,11
Georgia,2020-02-19,4,11
Georgia,2020-02-20,-6,11
Georgia,2020-02-21,-5,11
Georgia,2020-02-22,-2,11
Georgia,2020-02-23,-9,11
Georgia,2020-02-24,-9,11
Georgia,2020-02-25,2,11
Georgia,2020-02-26,-4,11
Georgia,2020-02-27,-4,11
Georgia,2020-02-28,2,11
Georgia,2020-02-29,-3,11
Georgia,2020-03-01,8,11
Georgia,2020-03-02,-12,11
Georgia,2020-03-03,-21,11
Georgia,2020-03-04,-17,11
Georgia,2020-03-05,-12,11
Georgia,2020-03-06,-3,11
Georgia,2020-03-07,-2,11
Georgia,2020-03-08,7,11
Georgia,2020-03-09,-4,11
Georgia,2020-03-10,-15,11
Georgia,2020-03-11,-17,11
Georgia,2020-03-12,-23,11
Georgia,2020-03-13,-34,11
Georgia,2020-03-14,-36,11
Georgia,2020-03-15,-47,11
Georgia,2020-03-16,-66,11
Georgia,2020-03-17,-88,11
Georgia,2020-03-18,-93,11
Georgia,2020-03-19,-95,11
Georgia,2020-03-20,-98,11
Georgia,2020-03-21,-99,11
Georgia,2020-03-22,-100,11
Georgia,2020-03-23,-100,11
Georgia,2020-03-24,-100,11
Georgia,2020-03-25,-100,11
Georgia,2020-03-26,-100,11
Georgia,2020-03-27,-100,11
Georgia,2020-03-28,-100,11
Georgia,2020-03-29,-100,11
Georgia,2020-03-30,-100,11
Georgia,2020-03-31,-100,11
Georgia,2020-04-01,-100,11
Georgia,2020-04-02,-100,11
Georgia,2020-04-03,-100,11
Georgia,2020-04-04,-100,11
Georgia,2020-04-05,-100,11
Georgia,2020-04-06,-100,11
Georgia,2020-04-07,-100,11
Georgia,2020-04-08,-100,11
Georgia,2020-04-09,-100,11
Georgia,2020-04-10,-100,11
Georgia,2020-04-11,-100,11
Georgia,2020-04-12,-100,11
Georgia,2020-04-13,-100,11
Georgia,2020-04-14,-100,11
Georgia,2020-04-15,-100,11
Georgia,2020-04-16,-100,11
Georgia,2020-04-17,-100,11
Georgia,2020-04-18,-100,11
Georgia,2020-04-19,-100,11
Georgia,2020-04-20,-100,11
Georgia,2020-04-21,-100,11
Georgia,2020-04-22,-100,11
Georgia,2020-04-23,-100,11
Georgia,2020-04-24,-100,11
Georgia,2020-04-25,-100,11
Georgia,2020-04-26,-100,11
Georgia,2020-04-27,-98,11
Hawaii,2020-02-18,0,12
Hawaii,2020-02-19,2,12
Hawaii,2020-02-20,4,12
Hawaii,2020-02-21,5,12
Hawaii,2020-02-22,4,12
Hawaii,2020-02-23,3,12
Hawaii,2020-02-24,2,12
Hawaii,2020-02-25,-1,12
Hawaii,2020-02-26,9,12
Hawaii,2020-02-27,6,12
Hawaii,2020-02-28,4,12
Hawaii,2020-02-29,-2,12
Hawaii,2020-03-01,-2,12
Hawaii,2020-03-02,-2,12
Hawaii,2020-03-03,-5,12
Hawaii,2020-03-04,-4,12
Hawaii,2020-03-05,-5,12
Hawaii,2020-03-06,-8,12
Hawaii,2020-03-07,-6,12
Hawaii,2020-03-08,-9,12
Hawaii,2020-03-09,-8,12
Hawaii,2020-03-10,-10,12
Hawaii,2020-03-11,-11,12
Hawaii,2020-03-12,-15,12
Hawaii,2020-03-13,-14,12
Hawaii,2020-03-14,-19,12
Hawaii,2020-03-15,-26,12
Hawaii,2020-03-16,-31,12
Hawaii,2020-03-17,-47,12
Hawaii,2020-03-18,-71,12
Hawaii,2020-03-19,-83,12
Hawaii,2020-03-20,-97,12
Hawaii,2020-03-21,-99,12
Hawaii,2020-03-22,-99,12
Hawaii,2020-03-23,-100,12
Hawaii,2020-03-24,-100,12
Hawaii,2020-03-25,-100,12
Hawaii,2020-03-26,-100,12
Hawaii,2020-03-27,-100,12
Hawaii,2020-03-28,-100,12
Hawaii,2020-03-29,-100,12
Hawaii,2020-03-30,-100,12
Hawaii,2020-03-31,-100,12
Hawaii,2020-04-01,-100,12
Hawaii,2020-04-02,-100,12
Hawaii,2020-04-03,-100,12
Hawaii,2020-04-04,-100,12
Hawaii,2020-04-05,-100,12
Hawaii,2020-04-06,-100,12
Hawaii,2020-04-07,-100,12
Hawaii,2020-04-08,-100,12
Hawaii,2020-04-09,-100,12
Hawaii,2020-04-10,-100,12
Hawaii,2020-04-11,-100,12
Hawaii,2020-04-12,-100,12
Hawaii,2020-04-13,-100,12
Hawaii,2020-04-14,-100,12
Hawaii,2020-04-15,-100,12
Hawaii,2020-04-16,-100,12
Hawaii,2020-04-17,-100,12
Hawaii,2020-04-18,-100,12
Hawaii,2020-04-19,-100,12
Hawaii,2020-04-20,-100,12
Hawaii,2020-04-21,-100,12
Hawaii,2020-04-22,-100,12
Hawaii,2020-04-23,-100,12
Hawaii,2020-04-24,-100,12
Hawaii,2020-04-25,-100,12
Hawaii,2020-04-26,-100,12
Hawaii,2020-04-27,-100,12
Illinois,2020-02-18,-4,14
Illinois,2020-02-19,4,14
Illinois,2020-02-20,-2,14
Illinois,2020-02-21,-3,14
Illinois,2020-02-22,6,14
Illinois,2020-02-23,11,14
Illinois,2020-02-24,-5,14
Illinois,2020-02-25,-14,14
Illinois,2020-02-26,-14,14
Illinois,2020-02-27,-9,14
Illinois,2020-02-28,-6,14
Illinois,2020-02-29,0,14
Illinois,2020-03-01,2,14
Illinois,2020-03-02,-13,14
Illinois,2020-03-03,-12,14
Illinois,2020-03-04,-3,14
Illinois,2020-03-05,-5,14
Illinois,2020-03-06,-7,14
Illinois,2020-03-07,4,14
Illinois,2020-03-08,4,14
Illinois,2020-03-09,-21,14
Illinois,2020-03-10,-18,14
Illinois,2020-03-11,-22,14
Illinois,2020-03-12,-26,14
Illinois,2020-03-13,-35,14
Illinois,2020-03-14,-47,14
Illinois,2020-03-15,-51,14
Illinois,2020-03-16,-61,14
Illinois,2020-03-17,-100,14
Illinois,2020-03-18,-100,14
Illinois,2020-03-19,-100,14
Illinois,2020-03-20,-100,14
Illinois,2020-03-21,-100,14
Illinois,2020-03-22,-100,14
Illinois,2020-03-23,-100,14
Illinois,2020-03-24,-100,14
Illinois,2020-03-25,-100,14
Illinois,2020-03-26,-100,14
Illinois,2020-03-27,-100,14
Illinois,2020-03-28,-100,14
Illinois,2020-03-29,-100,14
Illinois,2020-03-30,-100,14
Illinois,2020-03-31,-100,14
Illinois,2020-04-01,-100,14
Illinois,2020-04-02,-100,14
Illinois,2020-04-03,-100,14
Illinois,2020-04-04,-100,14
Illinois,2020-04-05,-100,14
Illinois,2020-04-06,-100,14
Illinois,2020-04-07,-100,14
Illinois,2020-04-08,-100,14
Illinois,2020-04-09,-100,14
Illinois,2020-04-10,-100,14
Illinois,2020-04-11,-100,14
Illinois,2020-04-12,-100,14
Illinois,2020-04-13,-100,14
Illinois,2020-04-14,-100,14
Illinois,2020-04-15,-100,14
Illinois,2020-04-16,-100,14
Illinois,2020-04-17,-100,14
Illinois,2020-04-18,-100,14
Illinois,2020-04-19,-100,14
Illinois,2020-04-20,-100,14
Illinois,2020-04-21,-100,14
Illinois,2020-04-22,-100,14
Illinois,2020-04-23,-100,14
Illinois,2020-04-24,-100,14
Illinois,2020-04-25,-100,14
Illinois,2020-04-26,-100,14
Illinois,2020-04-27,-100,14
Indiana,2020-02-18,21,15
Indiana,2020-02-19,13,15
Indiana,2020-02-20,-15,15
Indiana,2020-02-21,-8,15
Indiana,2020-02-22,3,15
Indiana,2020-02-23,13,15
Indiana,2020-02-24,6,15
Indiana,2020-02-25,3,15
Indiana,2020-02-26,-5,15
Indiana,2020-02-27,-8,15
Indiana,2020-02-28,-1,15
Indiana,2020-02-29,4,15
Indiana,2020-03-01,18,15
Indiana,2020-03-02,1,15
Indiana,2020-03-03,-3,15
Indiana,2020-03-04,3,15
Indiana,2020-03-05,5,15
Indiana,2020-03-06,1,15
Indiana,2020-03-07,4,15
Indiana,2020-03-08,4,15
Indiana,2020-03-09,-17,15
Indiana,2020-03-10,-11,15
Indiana,2020-03-11,-16,15
Indiana,2020-03-12,-29,15
Indiana,2020-03-13,-34,15
Indiana,2020-03-14,-48,15
Indiana,2020-03-15,-51,15
Indiana,2020-03-16,-67,15
Indiana,2020-03-17,-96,15
Indiana,2020-03-18,-97,15
Indiana,2020-03-19,-100,15
Indiana,2020-03-20,-100,15
Indiana,2020-03-21,-100,15
Indiana,2020-03-22,-100,15
Indiana,2020-03-23,-100,15
Indiana,2020-03-24,-100,15
Indiana,2020-03-25,-100,15
Indiana,2020-03-26,-100,15
Indiana,2020-03-27,-100,15
Indiana,2020-03-28,-100,15
Indiana,2020-03-29,-100,15
Indiana,2020-03-30,-100,15
Indiana,2020-03-31,-100,15
Indiana,2020-04-01,-100,15
Indiana,2020-04-02,-100,15
Indiana,2020-04-03,-100,15
Indiana,2020-04-04,-100,15
Indiana,2020-04-05,-100,15
Indiana,2020-04-06,-100,15
Indiana,2020-04-07,-100,15
Indiana,2020-04-08,-100,15
Indiana,2020-04-09,-100,15
Indiana,2020-04-10,-100,15
Indiana,2020-04-11,-100,15
Indiana,2020-04-12,-100,15
Indiana,2020-04-13,-100,15
Indiana,2020-04-14,-100,15
Indiana,2020-04-15,-100,15
Indiana,2020-04-16,-100,15
Indiana,2020-04-17,-100,15
Indiana,2020-04-18,-100,15
Indiana,2020-04-19,-100,15
Indiana,2020-04-20,-100,15
Indiana,2020-04-21,-100,15
Indiana,2020-04-22,-100,15
Indiana,2020-04-23,-100,15
Indiana,2020-04-24,-100,15
Indiana,2020-04-25,-100,15
Indiana,2020-04-26,-100,15
Indiana,2020-04-27,-100,15
Kansas,2020-02-18,39,17
Kansas,2020-02-19,2,17
Kansas,2020-02-20,-14,17
Kansas,2020-02-21,-11,17
Kansas,2020-02-22,-4,17
Kansas,2020-02-23,-6,17
Kansas,2020-02-24,-12,17
Kansas,2020-02-25,-3,17
Kansas,2020-02-26,5,17
Kansas,2020-02-27,-20,17
Kansas,2020-02-28,-14,17
Kansas,2020-02-29,2,17
Kansas,2020-03-01,69,17
Kansas,2020-03-02,-13,17
Kansas,2020-03-03,-14,17
Kansas,2020-03-04,-8,17
Kansas,2020-03-05,-10,17
Kansas,2020-03-06,-10,17
Kansas,2020-03-07,-8,17
Kansas,2020-03-08,-9,17
Kansas,2020-03-09,-21,17
Kansas,2020-03-10,-6,17
Kansas,2020-03-11,-9,17
Kansas,2020-03-12,-1,17
Kansas,2020-03-13,-35,17
Kansas,2020-03-14,-39,17
Kansas,2020-03-15,-55,17
Kansas,2020-03-16,-67,17
Kansas,2020-03-17,-79,17
Kansas,2020-03-18,-94,17
Kansas,2020-03-19,-99,17
Kansas,2020-03-20,-99,17
Kansas,2020-03-21,-99,17
Kansas,2020-03-22,-100,17
Kansas,2020-03-23,-99,17
Kansas,2020-03-24,-100,17
Kansas,2020-03-25,-100,17
Kansas,2020-03-26,-100,17
Kansas,2020-03-27,-100,17
Kansas,2020-03-28,-100,17
Kansas,2020-03-29,-100,17
Kansas,2020-03-30,-100,17
Kansas,2020-03-31,-100,17
Kansas,2020-04-01,-100,17
Kansas,2020-04-02,-100,17
Kansas,2020-04-03,-100,17
Kansas,2020-04-04,-100,17
Kansas,2020-04-05,-100,17
Kansas,2020-04-06,-100,17
Kansas,2020-04-07,-100,17
Kansas,2020-04-08,-100,17
Kansas,2020-04-09,-100,17
Kansas,2020-04-10,-100,17
Kansas,2020-04-11,-100,17
Kansas,2020-04-12,-100,17
Kansas,2020-04-13,-100,17
Kansas,2020-04-14,-100,17
Kansas,2020-04-15,-100,17
Kansas,2020-04-16,-100,17
Kansas,2020-04-17,-100,17
Kansas,2020-04-18,-100,17
Kansas,2020-04-19,-100,17
Kansas,2020-04-20,-100,17
Kansas,2020-04-21,-100,17
Kansas,2020-04-22,-100,17
Kansas,2020-04-23,-100,17
Kansas,2020-04-24,-100,17
Kansas,2020-04-25,-100,17
Kansas,2020-04-26,-100,17
Kansas,2020-04-27,-100,17
Kentucky,2020-02-18,11,18
Kentucky,2020-02-19,14,18
Kentucky,2020-02-20,2,18
Kentucky,2020-02-21,6,18
Kentucky,2020-02-22,11,18
Kentucky,2020-02-23,-2,18
Kentucky,2020-02-24,2,18
Kentucky,2020-02-25,-7,18
Kentucky,2020-02-26,-14,18
Kentucky,2020-02-27,-8,18
Kentucky,2020-02-28,0,18
Kentucky,2020-02-29,17,18
Kentucky,2020-03-01,19,18
Kentucky,2020-03-02,-5,18
Kentucky,2020-03-03,0,18
Kentucky,2020-03-04,-6,18
Kentucky,2020-03-05,4,18
Kentucky,2020-03-06,-3,18
Kentucky,2020-03-07,1,18
Kentucky,2020-03-08,3,18
Kentucky,2020-03-09,-17,18
Kentucky,2020-03-10,-21,18
Kentucky,2020-03-11,-20,18
Kentucky,2020-03-12,-26,18
Kentucky,2020-03-13,-30,18
Kentucky,2020-03-14,-46,18
Kentucky,2020-03-15,-55,18
Kentucky,2020-03-16,-74,18
Kentucky,2020-03-17,-100,18
Kentucky,2020-03-18,-100,18
Kentucky,2020-03-19,-100,18
Kentucky,2020-03-20,-100,18
Kentucky,2020-03-21,-99,18
Kentucky,2020-03-22,-98,18
Kentucky,2020-03-23,-98,18
Kentucky,2020-03-24,-98,18
Kentucky,2020-03-25,-98,18
Kentucky,2020-03-26,-98,18
Kentucky,2020-03-27,-99,18
Kentucky,2020-03-28,-98,18
Kentucky,2020-03-29,-100,18
Kentucky,2020-03-30,-99,18
Kentucky,2020-03-31,-98,18
Kentucky,2020-04-01,-100,18
Kentucky,2020-04-02,-99,18
Kentucky,2020-04-03,-97,18
Kentucky,2020-04-04,-97,18
Kentucky,2020-04-05,-98,18
Kentucky,2020-04-06,-100,18
Kentucky,2020-04-07,-99,18
Kentucky,2020-04-08,-97,18
Kentucky,2020-04-09,-100,18
Kentucky,2020-04-10,-98,18
Kentucky,2020-04-11,-97,18
Kentucky,2020-04-12,-100,18
Kentucky,2020-04-13,-100,18
Kentucky,2020-04-14,-98,18
Kentucky,2020-04-15,-97,18
Kentucky,2020-04-16,-95,18
Kentucky,2020-04-17,-98,18
Kentucky,2020-04-18,-97,18
Kentucky,2020-04-19,-97,18
Kentucky,2020-04-20,-100,18
